age,id,income,gender_F,gender_M,gender_O,became_member_on_year,became_member_on_month,became_member_on_date
51,be4cba45cb714f5393cb009c434ffe00,112000.0,1,0,0,2017,10,7
59,6aea2f1dd8ab4ff68ce6230ca39af67d,51000.0,1,0,0,2017,8,21
31,6a86a62e33ad4d17b8f5a0b58efdca86,53000.0,0,1,0,2018,4,30
57,30402635a14942bb8b108c5bc3509ce6,82000.0,1,0,0,2017,12,28
59,fb45a6f026154248bf57b0d4440f27e1,55000.0,1,0,0,2016,3,27
54,b5384e6446b043c18edf8675b55dcb2d,55000.0,0,1,0,2016,10,28
43,e6eba409f81e4f73948e9508923de90c,56000.0,0,1,0,2016,12,15
58,a90ef297656f4150af47cd391adf276a,39000.0,0,1,0,2017,12,4
22,edc37c324ba440b1bab742f4ab4e1cfb,58000.0,0,1,0,2017,1,4
57,a0db7a1fb55e402cb7f5b8ddc10b0818,87000.0,1,0,0,2015,9,27
21,9ae56116908640fc83477982da0aaec4,39000.0,0,1,0,2016,2,13
33,07f4ec4a70cd456583e224bb6d2d1787,64000.0,1,0,0,2016,9,16
68,87b3c5bd31874eec883fcaddc54cac6c,108000.0,1,0,0,2016,1,24
20,b8f309e5c6b34d1b8158468dcf6cbdec,32000.0,0,1,0,2017,12,5
20,fa2fc0351dd844639b060328f76754d6,30000.0,0,1,0,2014,5,13
64,362858ec6f754ad39c3dfd0923a677f2,93000.0,1,0,0,2015,8,29
64,99cb2a9c95ef4f14999129b4dd56472e,50000.0,0,1,0,2017,12,19
68,6cac9ac049e84da5a6172f82b92a00a7,97000.0,0,1,0,2017,11,21
38,376ca2bef2a64d12af12d1ce52423eed,52000.0,0,1,0,2018,6,26
49,d765c3e291374601bbf74e53cf491592,70000.0,1,0,0,2017,11,20
33,3b9e53675c964a78a3f49e0870f671ac,56000.0,0,1,0,2015,8,22
80,1fa42955dab44401b9f5c9a6c637e82e,62000.0,1,0,0,2015,9,27
31,7d23acce1bc9453096e79e8d2095a699,58000.0,0,1,0,2018,2,8
20,feca5113ed4f47268bcde4c176c6dd9f,48000.0,0,1,0,2017,4,11
68,d785b06c8715401c989165e545f342c1,77000.0,1,0,0,2016,1,18
32,52c2656e7b3a47638981e1da2f9b2743,71000.0,1,0,0,2017,10,10
52,8ebb4b878bae43feacae47f0fad3654a,50000.0,0,1,0,2017,12,28
50,9ba76183fc8e4239bf64db5bfcf3218f,81000.0,0,1,0,2016,3,14
71,8978c47b823e465a82a576a32680585f,89000.0,1,0,0,2017,11,28
41,0aad47034065492095f29d3a6003c9f2,70000.0,0,1,0,2015,4,7
56,4fd8b68d55fb4469a3cfb235b078063c,72000.0,0,1,0,2015,11,18
57,80bc3a67e3ff43c491da0f3cd28bc3fa,60000.0,1,0,0,2016,3,13
74,34962645e76943bab69e9aa8c335e574,36000.0,0,1,0,2017,12,12
73,7ffb3bc618ad453b9bce311ec88e481d,58000.0,0,1,0,2018,7,26
59,04e39b3e8fc449cfbcafd7dba2429f1c,54000.0,1,0,0,2017,6,3
94,4dff5aacb2a1459f8a408a2907fec185,86000.0,1,0,0,2018,3,21
28,021616b8deea46438e3badc7fca5894d,64000.0,0,1,0,2016,12,18
68,9f83b1bf4fba46f48d0b1e1c63765f94,74000.0,1,0,0,2017,6,15
88,597fe6d5f1a94c338b3ed0cc2c5e4b75,112000.0,0,1,0,2015,8,2
81,c19ec36d877b4adfb6f33825924b14ca,116000.0,1,0,0,2016,4,16
92,f7df9d41ea444014b49ecc8b60f875bf,95000.0,1,0,0,2018,3,5
59,334cc7c1d8304406a35bed523963f136,55000.0,0,1,0,2017,8,20
39,4af9cd0e7a6746908f0ef09628ff3f84,61000.0,0,1,0,2015,9,29
36,ae6f43089b674728a50b8727252d3305,71000.0,1,0,0,2017,5,21
51,d98a059172cb41f8b645cffc380a101a,55000.0,0,0,1,2018,5,6
36,baf1c3114e0c4e1597c77fdea974f49a,36000.0,0,1,0,2017,12,14
42,84b312074efd4a458cc21cd32dae7454,46000.0,0,1,0,2017,11,25
47,27228232d0a649a1abb48246eb5616f9,53000.0,1,0,0,2017,8,10
58,425baccbe9154f13844934c24b68b38e,62000.0,1,0,0,2015,10,7
34,47e925c3997c4781b36d5b16047dd4cb,31000.0,0,1,0,2018,1,7
23,6cb064f1f93c47bd9e1b92c8256ca5f3,44000.0,0,1,0,2017,8,17
49,4c933453dd3b42eea553ec2985c050db,70000.0,0,1,0,2017,8,23
44,6b998810e66244229bffd413f677bae0,96000.0,0,1,0,2016,4,17
38,06609f295aba4e42abdaf07c2f758303,69000.0,1,0,0,2015,2,18
66,944468eb385c404d9d3f65fe9330215b,77000.0,1,0,0,2017,11,8
58,25a6a84ea8f74fcaac3768c839b1a8a6,76000.0,1,0,0,2016,1,29
73,9b12f30fa5ca48fca44b3ed7c7936749,46000.0,0,1,0,2016,6,25
56,404ba9109a7f4aa384329a925f76c47d,72000.0,0,1,0,2016,2,24
38,0cbb467090b142ca89d238bf9a9a3b4d,67000.0,0,1,0,2017,8,1
21,3bab734e6b3e4c2a9a643cc9a1d970c1,48000.0,0,1,0,2018,2,7
34,f77bcf5d4bc243fab11c51c0fe2e9fce,68000.0,1,0,0,2016,12,30
57,eec23cb68c344d01b7a81e5b64177c1e,42000.0,0,1,0,2017,10,26
26,8bed51efb97049b581fab4772fc78843,35000.0,0,1,0,2018,7,3
34,86b32116a2364361a0c6fb793194887b,38000.0,0,1,0,2018,5,27
62,f8ffe55acdb5412ea71fb1055f116733,96000.0,1,0,0,2018,2,12
65,4a0d86f143f147cdbdd84ae1123151b1,92000.0,1,0,0,2018,6,21
68,573580dbf2f9437e97863a8e102435db,34000.0,0,1,0,2018,5,7
57,fa92d4e2bc3e439fb418748017e903d4,52000.0,1,0,0,2017,11,13
23,d54ad47d89284047809a1626127cad82,37000.0,0,1,0,2014,5,19
21,903fa17ff106494b85e56afe5dd48c6f,34000.0,0,1,0,2015,6,27
80,3cc18472ed634128b409baa2a48700f4,81000.0,0,1,0,2017,12,5
34,89c9fbf3aad047dc83d820cb84d5de63,46000.0,0,1,0,2017,10,23
32,d98e24fb0e6e47309b138aeb904cbe46,71000.0,1,0,0,2017,12,6
64,f568b539ef184437a0e03c2f20effd5e,88000.0,0,1,0,2017,9,28
49,d99dec469b3541c497a4a6f7b9be89f7,84000.0,0,1,0,2016,4,12
37,2fa79c1a37b24336aeaa4a839e9f336f,43000.0,1,0,0,2018,6,4
29,3de0f837e72d42799c8e8cdd0f26ea39,43000.0,0,1,0,2017,11,12
30,270c6126f02b4419a443f7b0e0c4d276,64000.0,0,1,0,2016,7,31
52,805576ae0d834276b5c1fdc86b1fca73,81000.0,0,1,0,2016,9,13
68,51b8d05d5f35469987e359913a92848a,78000.0,1,0,0,2018,1,1
52,2c4e9f96a5ac4df69ba3b26c194ab5b7,106000.0,0,1,0,2016,12,10
37,5499b8b628354735bd656d900fec8179,33000.0,1,0,0,2018,3,24
72,cf6b3e981a884ea885d876fec1f1831c,57000.0,1,0,0,2014,4,26
54,f7dd612de4ea410cae2d9273d6c0ebaf,37000.0,1,0,0,2016,2,11
72,c86f6d63ebfe40f388040037a16255da,83000.0,0,1,0,2015,1,11
50,2819204bee6744448230fc8e6d0d098e,56000.0,0,1,0,2017,10,4
67,7b00bec0eed84ed0b5ef5dd75cfe520f,75000.0,1,0,0,2015,10,19
36,58a2e3a01a5743d4900d6ad067f515f7,38000.0,0,1,0,2017,12,11
35,9b5ef3657ea24e6388e6b7f18eae0f57,37000.0,0,1,0,2018,1,25
36,9d763a8ee723447094a6e58bb66cc1e1,42000.0,0,1,0,2015,3,12
59,6b28342aae4443aa8beb1356a0cd4654,100000.0,1,0,0,2015,11,27
42,f08ca4f93b424998bd41c5210df2f177,61000.0,1,0,0,2017,11,25
65,ffd810f301ad42d6bfe98c4ba6ee4125,52000.0,0,1,0,2018,2,15
59,6e17206f31b14b708883823bdea8a227,79000.0,1,0,0,2016,12,6
60,6dba14f698ae4030ab7354cd5cfe7119,68000.0,0,1,0,2016,12,3
57,17360c8e66a840fb82441f6c0eb8bf47,71000.0,0,1,0,2018,4,24
65,820d7441ce7e470493ee37e5fc7487c8,81000.0,1,0,0,2018,1,10
68,e1217614ab534642b5818ad5bafa693b,76000.0,1,0,0,2017,9,28
50,ad75ad314b534ed09cc1a808a7ef3876,67000.0,0,1,0,2018,3,14
59,184c1819ba144e4784667f14f7e7ba08,104000.0,1,0,0,2017,3,16
48,6f2be1f4e8574becaa4ac61cfdb0a971,76000.0,1,0,0,2018,1,2
80,33a640f69ca54196b956726fb42c7477,118000.0,1,0,0,2018,2,10
47,ff4bfebc3c92451aa546c7e100be0de4,43000.0,0,1,0,2016,5,13
61,05313b089485492aa50683d7f00fcbdd,65000.0,0,1,0,2018,6,20
74,9c305dc0facc41e285d0491668eb68da,55000.0,0,1,0,2017,9,23
38,a95c94e9e8444d3ea4e10d2b96c6bba4,35000.0,1,0,0,2015,5,16
43,821c95b0750a4e88b68f9c9e3045d69c,74000.0,1,0,0,2017,8,11
22,bb8129318c02419894e498f06d3b777b,36000.0,0,1,0,2018,4,27
85,82309d6b4dad4c40af6fb781f08a15cc,71000.0,1,0,0,2018,7,15
36,842e92322fbd4314abdd73561b694b53,42000.0,0,1,0,2018,7,17
47,5b4191f947974c44859ef4b205d3f3e0,60000.0,0,1,0,2016,11,23
27,9b7fd41103a84ffd892f8a3afc178577,68000.0,0,1,0,2018,1,15
63,91076437219d41eeab0035d1e1419925,116000.0,0,1,0,2016,3,24
32,197de214500b4cd5ad8b4a01b2a53cf4,47000.0,0,1,0,2014,2,1
61,9b5bc512523b457e84446948947cbacc,59000.0,1,0,0,2016,1,17
28,bcfc432fc0be4938a9a688c5c2873a49,62000.0,1,0,0,2018,3,27
48,c5d75aec20994df6bf51f95ca1664dcb,80000.0,0,1,0,2016,8,21
53,dbac0fd57c8844d79ce1e869860393ab,52000.0,1,0,0,2015,12,9
21,3801445b29d242819b5ad3215975f038,50000.0,0,1,0,2017,7,30
67,c30c5ee9562d4486b40d8564fd4bf63d,62000.0,0,1,0,2018,3,13
37,51153c28086f4c6aa45c00a0c4d1f73d,77000.0,0,1,0,2016,12,28
60,2a6bb506b41540378b1d373985502233,91000.0,0,1,0,2017,8,22
53,70ad38ba603b4703a521c46554fda1c5,38000.0,0,1,0,2017,8,25
45,dfec7270ef1d49f2af2ec67306f7ab4a,89000.0,0,1,0,2017,8,30
62,c339a52548bb489da1bae8803ded2f09,69000.0,1,0,0,2014,1,23
62,8cd823fa04574d1eaa92397ad94ee9e4,99000.0,1,0,0,2018,5,5
59,436605b486e34d1bba60174774eac593,84000.0,0,1,0,2017,10,3
79,acb84e878c0a40c3b998fe143e66d426,60000.0,0,1,0,2017,9,19
45,e125bb8eda2c4e0eb264a1281c872110,51000.0,1,0,0,2016,4,30
79,a2a0e12b976846bdacf3d29d74b5bf35,41000.0,1,0,0,2018,5,11
82,38fb8fcee71f4a039d2ccd8e039f8e35,115000.0,1,0,0,2017,8,19
66,f3d444bdb33447e596c8971e64dee3b2,93000.0,1,0,0,2015,12,10
47,320d4c1b14e44406ad03ed720991c2d7,47000.0,0,1,0,2016,3,7
32,abae13b2df30414990996a157cbffbd6,75000.0,0,1,0,2015,10,15
22,207333c76c074708b82abdea3883e76e,56000.0,0,1,0,2018,5,16
50,414cb3b80a7a44bdba702129160c4b9e,66000.0,1,0,0,2017,11,22
25,e4fc56215f9948ae94edbf3a3b566564,63000.0,0,1,0,2018,7,20
70,10dd862f7cdf4de196f567140f23d7f6,86000.0,1,0,0,2017,10,27
51,fda12536deae4b0f8e7cd51da5e6e9b3,51000.0,1,0,0,2017,10,30
37,fd50a1eef9554c72aa45a8276804ba9c,63000.0,0,1,0,2018,1,23
55,f4ef9a434c22420b8d7528602f777375,74000.0,1,0,0,2017,11,23
73,d6aba782551648f08e8003947bb74307,117000.0,0,1,0,2017,10,5
89,a8fcc392843343428db13c0814f7d5b3,87000.0,1,0,0,2015,11,26
32,809a3b0436e1445bac1bdaa24ef7c982,31000.0,1,0,0,2017,4,2
45,dc7a28fa1c4b4e54a4f52f2e5b994232,88000.0,1,0,0,2017,11,23
58,9a6404d508484803818c88d6393ba26b,87000.0,1,0,0,2017,11,12
45,7ff81ab337d843649dc58aef1b9874e7,56000.0,0,1,0,2016,12,29
78,eb91e0e7c05644669160d07a7cbd7715,81000.0,1,0,0,2017,8,15
79,50bdc1d7a6a1486b85bf1a2312ef70dc,76000.0,0,1,0,2017,10,6
41,467f5f3edc6c407ebb189d57e839bfd3,79000.0,1,0,0,2017,8,10
73,4bac622e595b441cab3875bc868c28f7,116000.0,0,1,0,2017,10,19
71,edfe76e1510841d79f0ecd0472e4680d,55000.0,0,1,0,2017,11,27
72,4a240ee8ef664c6eb589494f8f25379e,118000.0,1,0,0,2016,4,10
64,e9aac3bd9232447e8f96e220d8209e7d,37000.0,0,1,0,2016,10,18
65,79088aadb4854755b4555ef8a9644519,70000.0,0,1,0,2018,1,8
48,7682790c53ef4f11bb467662fa40549d,61000.0,1,0,0,2015,7,30
71,d81e0a9f06bf43f8a34daff155f88142,76000.0,0,1,0,2016,11,8
28,2826b466083844f89c89e2a9214d8e2a,66000.0,0,1,0,2014,1,28
41,11edb6a7da284f19a8a1da5e7c0c9652,94000.0,0,1,0,2017,8,31
82,29c0a91cdcd441288a95dfd1b743c0fc,87000.0,1,0,0,2017,3,23
34,0844b119bdc542cdb54188f4f10b7eb1,70000.0,1,0,0,2017,11,16
63,a732cd50eccd477ea4e075fe6c8e9463,32000.0,0,1,0,2018,6,24
62,aebb936affe9484e971a033e901eea7d,102000.0,1,0,0,2016,3,23
67,64197e79d3034a5683b8effa845ce2fe,33000.0,1,0,0,2016,10,13
51,b787ee3c299e4b0cb2d536c7d2302584,43000.0,0,1,0,2018,5,30
72,e83e3e6bdad14414afee38668cd276af,61000.0,1,0,0,2017,11,17
21,c871ca534da7484dbda7eafffef8d03b,34000.0,0,1,0,2014,8,10
26,4e2187e9a8194447943fbb5559438682,33000.0,0,1,0,2016,2,25
50,5344678347cc48e48e72d0f25e3e8465,53000.0,1,0,0,2017,10,7
57,6102a98c9f354bb087d6c560d147e397,102000.0,1,0,0,2017,10,28
59,289dc52e39c04fdaaff331dff8529d00,96000.0,1,0,0,2017,5,25
50,f8edeb3bb445443595c0707f0647ad9a,69000.0,0,1,0,2014,2,28
74,8bc3f515046a4d56917e6876238ad8f1,49000.0,0,1,0,2017,1,14
61,234492f138c344fc8dd499718b16dd61,32000.0,0,1,0,2018,2,6
57,5fc8181b4b6646df8f4c9f22f0cf0f63,49000.0,1,0,0,2017,5,20
30,88db910b5b2f414ca7038d8df1faf251,43000.0,0,1,0,2015,9,27
34,429091528c174175a468c0de6a7deea6,33000.0,0,1,0,2018,3,14
22,12a442b1eef2476faee1829aa6e2e1b5,60000.0,0,1,0,2018,7,14
81,ea8f4cc60a1e4ad3845cd8c49978899b,87000.0,1,0,0,2017,4,23
51,bd88547b01a24925a7f516ddc7bbc30f,47000.0,0,1,0,2017,10,26
67,7b42b5bbe237406aaf2748a09050f745,58000.0,1,0,0,2013,7,31
55,45546c203f724e3ba885b4e84518bca9,95000.0,0,1,0,2016,9,9
65,fce53ca9a0964a2fa0a2e9fcd1015a00,48000.0,1,0,0,2018,6,19
78,503fef82528c45d6964b9b7ac5bbb24b,46000.0,0,1,0,2018,4,30
54,7f0a35bd2554457db3ea5b48303807ba,54000.0,0,1,0,2016,4,29
100,9eb812054d564bdba180dc365f186e23,83000.0,0,0,1,2016,6,29
74,04dc7c54fc8147069875a5def52d711e,57000.0,1,0,0,2016,11,3
63,d3647ba4dc644f5a96e58007360589b4,49000.0,0,1,0,2016,9,25
59,bd2d0757942946aeb62f5666fec0568b,35000.0,0,1,0,2017,10,13
67,c61687ff14f047dd8efee4723d464290,63000.0,0,1,0,2017,10,16
54,9e86fc533b594665bac93a7a0745dfc6,60000.0,0,1,0,2014,5,27
69,b694487752144ed781b43b05e702da94,58000.0,0,1,0,2018,1,30
94,45c8c009996b4a8d81126b230a5ecbce,82000.0,0,1,0,2016,10,2
42,4634f9d3a56942638f7296b5789e5522,61000.0,0,1,0,2016,10,31
28,c20f50e786bc4ee7951bffd091a171a7,43000.0,0,1,0,2017,9,17
55,75ebf737270f4aed850374986aac7333,71000.0,1,0,0,2017,8,15
59,f8c45b7197e2414dac38c6f36f4d492f,88000.0,0,1,0,2017,8,11
73,df9111f3ee6e4031a6fb62e25b727c22,57000.0,1,0,0,2016,9,9
72,ec55c53fd6f643db99b9cc390c6417b3,42000.0,0,1,0,2018,5,27
31,4b169bec1aba4aed81b70657da3d8e61,36000.0,0,1,0,2016,8,19
66,1a48bd756120466b8798e92872118932,72000.0,0,1,0,2018,1,7
47,5bef5d57012d4399bf7d2e28b1a2f407,79000.0,0,0,1,2018,2,14
65,e67f8ead479a46e1b355a4e3dbe98b5e,78000.0,0,1,0,2017,12,10
41,0456cf6870f849cc9e1ac5ea9e02dccd,53000.0,1,0,0,2018,1,26
70,61044604637a46f79bb8cc370d09eb4b,30000.0,0,1,0,2015,1,5
49,92dcc376c1d64b23b24125b596f6747a,68000.0,0,1,0,2018,3,9
83,c2df0a0925684591975861d7622ac296,56000.0,1,0,0,2017,8,16
49,b23215fc1ace4d7a9f53e52d83db4393,73000.0,1,0,0,2017,5,7
77,32d2e1cc3f46442c8992f359385bd032,43000.0,1,0,0,2017,4,23
70,655e69c1a733416c983ad91f1230d6e1,52000.0,0,1,0,2015,4,4
34,5bd88351ca0d483cbae4651cb09d8b9e,32000.0,0,1,0,2017,11,10
35,3d0c678a6223450ea396886cfab2993a,69000.0,0,1,0,2018,6,23
95,4972685b8b39473782a14f7709afe8b3,44000.0,1,0,0,2018,6,27
40,dbb7cb6ffe4f4f1393cae0b0f9cece9a,46000.0,0,1,0,2017,4,9
57,b34eb5a525e5497897275dcd8b5e7ff2,64000.0,0,1,0,2016,1,9
62,c6599d19de20484798b1566fa420b7ca,89000.0,0,1,0,2016,11,11
60,0196d2062b8d4d019b8d96292266e8a4,51000.0,1,0,0,2018,3,22
54,123b82af56404ec3bece3de96b947fc2,119000.0,1,0,0,2017,9,11
69,1e79314ada3445fc9fdd08739ee457e0,34000.0,0,1,0,2015,7,29
52,e27d828d67894aa58a1e250ff5feb166,51000.0,0,1,0,2018,7,8
73,e8d19ba3ff474f1a924e94632cea8ff6,90000.0,1,0,0,2017,11,7
58,b0896a4a051242609400176f10cdb4c3,34000.0,0,1,0,2014,6,19
32,48a9bdb1362148c9b4c6fe6197145604,70000.0,0,1,0,2018,7,16
76,613561aed3684c3f9834544e43fa67d8,100000.0,1,0,0,2016,1,18
26,b8d77b254f5f4044ae62de449c82408b,71000.0,1,0,0,2015,6,29
36,2fc5fa0b50f944e398b903b0be851678,70000.0,1,0,0,2018,7,1
37,f3546c329bc94299a5ac043842df9374,78000.0,1,0,0,2015,9,6
63,d32d9bdf55ad47879f502c3602e0a45f,75000.0,1,0,0,2018,5,29
85,f479349027a34ac783716f1275cc6b98,95000.0,1,0,0,2017,4,25
68,7203607e03ee48bfa3eb9be6679b67e0,33000.0,0,0,1,2018,3,25
57,f6bf679b31ef445aac27b5002601e8cf,68000.0,0,1,0,2017,9,8
68,26ffde4f42334fe7b162f2186070fe53,101000.0,1,0,0,2017,8,2
48,d1917b909b034ffebfc3ec912848844d,32000.0,1,0,0,2017,8,7
84,bd777dba9c784ff8aa96c2a4531fba1f,93000.0,0,1,0,2016,9,14
66,1719f6842add4adb962c9d91dc53b3b0,39000.0,1,0,0,2017,12,20
52,70dd84bdef064ba6905b85f4ff132afb,92000.0,0,1,0,2017,9,28
55,5364a900796543c08f90984f8d6880a1,55000.0,0,1,0,2018,6,5
84,bdb6930083264f59972a52d29cc39be9,36000.0,0,1,0,2018,3,30
60,d2f05a10e61c4d1da861988cc24713c9,79000.0,1,0,0,2016,5,10
33,3cac8e47e1664b48af241c168346a404,50000.0,1,0,0,2017,2,28
24,a4c98a6ac16146a3ace87e6680b67471,42000.0,0,1,0,2014,8,2
77,33b98f82f88d4775ad8abc05cbeb7c8b,31000.0,1,0,0,2016,6,3
27,e52d9e265d3645199c41b549354644ef,41000.0,1,0,0,2017,10,15
87,b5170a7dcde342069549b15cf7ab967a,43000.0,0,1,0,2015,5,13
71,1d5ca3b421ac463885d12dd0389fd628,85000.0,1,0,0,2015,10,15
47,24d448bb96b64b958edd6ba2f4f767c5,38000.0,0,1,0,2017,7,31
78,d39a586864124b5ca4decb3832096a2d,89000.0,1,0,0,2018,5,14
62,1bb6878ed4ed4e5e804829102ad73113,34000.0,0,1,0,2018,7,26
56,bbdcf97a4eab4908a29c203ea8e133b6,73000.0,0,1,0,2017,11,26
48,98a12d1ecd934b9c89ac289213f4cd81,66000.0,1,0,0,2016,3,29
38,ca551ac435c94399ad6af9005461e7e0,58000.0,0,1,0,2016,11,2
51,20e1db51ebe94cd9a823bfb84cca99da,73000.0,0,1,0,2017,12,28
34,eaf6f9c12baa4d92b9b02731ab35c3c5,51000.0,1,0,0,2017,10,3
70,27b1ef03d0b24290bd6eb37a30431e80,57000.0,1,0,0,2017,10,8
40,46c83dc0af064389b29ccf97d9c7ed57,80000.0,0,1,0,2016,1,17
40,cfe2e1e9fc0f4531bc7f653f3204b483,34000.0,0,1,0,2015,3,4
54,e08c6b48a9804fdeaf5c712a3644d1b2,40000.0,0,1,0,2018,6,15
48,8236c41047204aa5b194a394aa4785a4,57000.0,0,1,0,2017,12,14
93,6f9c0edc272d4457986e63abfbfa2f41,79000.0,1,0,0,2017,11,6
43,9efb4b0cde924f0390b29b093f15bdab,60000.0,0,1,0,2018,1,1
56,ac62a9c77646419e94900201f4094e40,62000.0,1,0,0,2017,11,2
21,951fab8598b540cda53df4c2d43ad1d7,46000.0,0,1,0,2017,9,15
78,627236eb17a64e0cbcab138e3864bc02,74000.0,1,0,0,2018,4,6
67,308ff34e79a94ca481c8c7876872147c,83000.0,0,1,0,2017,11,22
65,aa811d24daec4a16a1a7507a840b126f,67000.0,1,0,0,2017,9,7
61,3aa54f04700d463c835464208bcdcc99,37000.0,1,0,0,2016,6,16
63,08083d179b0b4c1e895c27261aca17a7,58000.0,1,0,0,2016,4,22
73,2b06f7ce3561428e9de6d9d081787f14,99000.0,0,1,0,2017,10,8
79,7e615c3c67df488ba50514e36189aeaa,92000.0,1,0,0,2016,8,31
67,ffda4545e7084ff6aaf01304fb1c1fa6,95000.0,1,0,0,2018,7,21
30,aed59d1f47be4f73ba402ede49666b7a,58000.0,0,1,0,2018,5,18
65,21597bbcf823440eaa59ce4810de6c9a,55000.0,0,1,0,2016,8,14
65,5bd4ef761f804ba4be5f96bb0c59e7b3,89000.0,0,1,0,2016,12,22
82,00e20b4ca129458aaab0f4727ef3513a,33000.0,1,0,0,2014,12,11
35,3271e4cc3f8e4cb88e9a4a8ac0dd7f89,33000.0,1,0,0,2017,10,17
76,d63e5b4a63a448e98038092ba1d2812c,64000.0,0,0,1,2017,10,19
81,13853a0e60ad42bea59e490fb39b0044,44000.0,1,0,0,2018,5,17
30,562ff18436674676a31a183ee0e367a6,56000.0,0,1,0,2017,11,12
54,13fec8f3cfae4ca186eab06b75cb3cec,63000.0,0,1,0,2018,6,10
64,36f8574d192946a1a68dd0c666fce6e4,52000.0,1,0,0,2017,12,18
89,6a9fc468f1b344e4bed4893777bcd6a4,99000.0,1,0,0,2016,7,23
62,690d6c1f6dc449d7bb71c1711800925a,79000.0,1,0,0,2017,12,25
66,033fed8bb1504885b866429db25543a0,108000.0,0,1,0,2018,7,11
62,54ac605ec4354bbfa726012d5236f4a1,83000.0,1,0,0,2016,6,20
48,5e729e38e6fb430188dee2aad9427200,31000.0,0,1,0,2018,4,9
53,49c5988bb0ea488c9897b6d1a88a7cd7,71000.0,0,1,0,2017,10,26
45,0955202f20fc49e0b7d1c2a6843a9011,46000.0,0,1,0,2018,3,24
37,a75470f190174227887a582d93f88969,44000.0,0,1,0,2016,2,22
26,13aaa1bfcbaa4ae092d311e6beeba695,48000.0,1,0,0,2016,8,5
57,5761c67b1cbc46bb812b5c47bfbfb787,98000.0,0,1,0,2018,6,27
41,6d41378f12aa4fe8ad4d7be90fb9cff6,79000.0,0,1,0,2013,10,31
78,1d5ed98fe8004fe685b0d4e8d2626e7c,117000.0,0,1,0,2015,9,2
37,cfa3e8ee4b43423cad32224bb5917eb2,97000.0,1,0,0,2017,8,17
32,cbae907907b740f5a26e9a63fc39facb,43000.0,1,0,0,2015,12,29
75,7336c1e98e9149f7b38a987c1c72614c,95000.0,1,0,0,2017,5,6
45,5b7ecf123fc742b2b45b2435750926e1,78000.0,0,1,0,2017,3,26
80,fc2228d148ad45b2a4043425dd23f187,31000.0,0,1,0,2017,12,20
51,f456bea341ef401794ed54cf05113de1,54000.0,1,0,0,2015,8,21
53,670a656d1f634d6da4c605919b0908e3,89000.0,1,0,0,2016,11,9
65,6ddaf7e78aac465fb7863c71b84c9f44,71000.0,0,1,0,2017,10,22
40,03118ab70a404fada1a433cd6abaa491,63000.0,1,0,0,2018,1,20
66,c39913cf356a4dfc98f0326c42878193,75000.0,1,0,0,2018,5,4
67,d2482847c5b34aefaa39f55afc669d0f,43000.0,0,1,0,2016,7,7
65,7010572eb9a14fa690ff8219ebe09dbd,117000.0,0,1,0,2016,6,5
53,c8bd924ee1464d7882ac8da09630a58e,88000.0,1,0,0,2016,12,29
27,a55f29feac844829b2a1cac47f88a6e9,66000.0,0,1,0,2018,6,14
64,7317a38ea30a43ea9a72a923e98e0359,90000.0,1,0,0,2016,4,21
51,72a8d616d5384b718bd1caab46ae2a8f,48000.0,1,0,0,2016,12,17
60,7651ccd65fa7484d972f75f2f2307010,48000.0,0,0,1,2014,7,1
81,90e92f7c1af5428ba3b5f3c418017663,32000.0,0,1,0,2014,10,8
35,900bd381494a4944a0ffb071e8a0241e,59000.0,0,1,0,2018,6,5
67,f01cd27835594062ae379b733068d700,88000.0,0,1,0,2017,2,20
62,a2dd3153f91042cbbed1bd60d99716ef,34000.0,0,1,0,2017,8,17
22,3811a4ccb2d14bd39fb2249e5a67aea9,74000.0,0,1,0,2017,8,8
62,01633b71b3a2457aa7d35d8bcc3afb5a,90000.0,0,1,0,2015,9,2
66,ae3a9b5338154f7d9fca6ebe61750b8f,76000.0,1,0,0,2017,3,16
59,2ec52ca9f97f4feb9b5790ee4e0bce8c,77000.0,0,1,0,2014,9,4
60,35075a458f4043c8bdd3dc33c728826b,33000.0,0,1,0,2016,12,29
39,3d1ef55f27c34307805ff0120b99397a,51000.0,0,1,0,2015,6,20
70,a1adc3692790416ea93570324606afad,39000.0,1,0,0,2015,11,22
25,d5da09de843d412b9739c08c5bd212c7,34000.0,0,1,0,2016,8,18
64,3c2269793b184633ada861340aaeb9ff,33000.0,0,1,0,2018,4,1
62,0d58682ece0e4b788eff41f6d805314e,86000.0,1,0,0,2014,10,10
71,a8cf1fcfd39c443ca8a98cd3d9536cf1,85000.0,0,1,0,2017,8,8
78,f4ba292455304d21857a621076ac9f99,68000.0,0,1,0,2017,12,23
59,d634cc586de4494d8a7b07a54df7c91f,60000.0,0,1,0,2015,12,13
87,a29ea9a53fc747dfb077c3f2ef84f83a,119000.0,1,0,0,2016,1,3
64,23cac9b547fe47048c0fe8ac758dc7a7,57000.0,0,1,0,2017,8,31
63,8f178a1663bf4018b788fb310ea27a43,76000.0,1,0,0,2016,2,9
64,e82923736a10439db3aae5eb942999d5,68000.0,0,1,0,2016,11,15
24,7607344774c5401ba68325ef359be7fd,57000.0,0,1,0,2015,9,21
46,1a34d70b3d4e4d948f60d5ffc3ec5b43,60000.0,1,0,0,2017,11,18
52,8b187db07b274a9583550f15a397c0d0,107000.0,1,0,0,2018,5,6
